item,dayOfWeek,week,Quantity
205,5,49,1
205,5,51,2
205,6,1,2
205,6,4,2
205,6,5,1
205,6,6,2
205,6,11,2
205,6,12,1
205,6,13,1
205,6,14,2
205,6,15,1
205,6,17,1
205,6,18,2
205,6,21,1
205,6,26,1
205,6,27,2
205,6,28,1
205,6,29,2
205,6,31,1
205,6,33,1
205,6,34,1
205,6,36,1
205,6,37,1
205,6,39,1
205,6,41,1
205,6,42,4
205,6,43,1
205,6,44,2
205,6,46,1
205,6,49,2
205,6,51,1
206,0,1,6
206,0,2,6
206,0,3,3
206,0,4,1
206,0,5,2
206,0,6,1
206,0,7,2
206,0,8,3
206,0,10,5
206,0,11,1
206,0,13,3
206,0,14,10
206,0,15,2
206,0,16,2
206,0,17,1
206,0,18,1
206,0,20,1
206,0,21,3
206,0,22,4
206,0,23,3
206,0,24,1
206,0,25,2
206,0,26,1
206,0,27,4
206,0,28,2
206,0,29,1
206,0,30,2
206,0,32,2
206,0,33,3
206,0,34,1
206,0,35,4
206,0,36,8
206,0,37,2
206,0,38,1
206,0,39,7
206,0,40,3
206,0,41,6
206,0,42,1
206,0,43,2
206,0,45,5
206,0,46,1
206,0,48,2
206,0,49,3
206,0,50,4
206,0,51,2
206,0,52,1
206,1,1,2
206,1,2,3
206,1,3,4
206,1,5,1
206,1,6,5
206,1,7,2
206,1,8,1
206,1,9,2
206,1,10,2
206,1,11,2
206,1,13,1
206,1,14,2
206,1,15,6
206,1,16,1
206,1,17,2
206,1,18,2
206,1,19,2
206,1,21,3
206,1,22,1
206,1,23,7
206,1,25,4
206,1,27,5
206,1,30,1
206,1,32,6
206,1,33,3
206,1,34,1
206,1,35,1
206,1,36,3
206,1,37,5
206,1,38,1
206,1,39,3
206,1,40,4
206,1,41,2
206,1,43,1
206,1,45,3
206,1,46,1
206,1,48,1
206,1,49,3
206,1,50,2
206,1,51,3
206,1,52,1
206,2,1,11
206,2,3,1
206,2,5,2
206,2,6,2
206,2,7,5
206,2,8,1
206,2,10,1
206,2,12,3
206,2,13,1
206,2,14,1
206,2,15,2
206,2,16,3
206,2,18,3
206,2,19,4
206,2,20,16
206,2,21,1
206,2,22,1
206,2,23,3
206,2,24,2
206,2,25,1
206,2,26,3
206,2,27,1
206,2,28,1
206,2,30,1
206,2,31,2
206,2,32,5
206,2,34,2
206,2,35,3
206,2,36,1
206,2,37,3
206,2,40,5
206,2,41,4
206,2,42,1
206,2,43,1
206,2,44,3
206,2,45,1
206,2,46,1
206,2,47,1
206,2,48,1
206,2,49,8
206,2,50,1
206,2,51,2
206,2,52,3
206,3,1,4
206,3,2,4
206,3,4,2
206,3,5,5
206,3,6,4
206,3,7,3
206,3,8,2
206,3,9,3
206,3,10,2
206,3,11,4
206,3,12,2
206,3,13,6
206,3,14,2
206,3,15,2
206,3,17,2
206,3,19,5
206,3,20,4
206,3,21,3
206,3,22,5
206,3,23,4
206,3,24,3
206,3,25,1
206,3,26,2
206,3,27,3
206,3,28,3
206,3,29,3
206,3,30,3
206,3,32,6
206,3,35,6
206,3,36,8
206,3,37,2
206,3,38,3
206,3,40,3
206,3,41,7
206,3,42,2
206,3,43,1
206,3,44,2
206,3,45,4
206,3,46,1
206,3,47,1
206,3,49,9
206,3,50,2
206,3,51,3
206,3,52,1
206,4,1,2
206,4,2,5
206,4,3,3
206,4,4,7
206,4,5,4
206,4,6,5
206,4,7,2
206,4,8,5
206,4,9,4
206,4,10,6
206,4,11,4
206,4,12,7
206,4,13,4
206,4,14,4
206,4,15,3
206,4,16,2
206,4,17,4
206,4,18,3
206,4,20,7
206,4,21,3
206,4,22,3
206,4,23,5
206,4,24,9
206,4,25,7
206,4,26,3
206,4,27,1
206,4,28,2
206,4,29,2
206,4,30,5
206,4,31,7
206,4,32,4
206,4,33,4
206,4,34,6
206,4,35,2
206,4,36,4
206,4,37,5
206,4,38,3
206,4,39,4
206,4,41,4
206,4,42,10
206,4,43,7
206,4,44,1
206,4,45,3
206,4,46,11
206,4,47,9
206,4,48,3
206,4,49,5
206,4,50,6
206,4,51,3
206,4,52,9
206,5,1,3
206,5,2,5
206,5,3,5
206,5,4,8
206,5,5,7
206,5,7,8
206,5,8,6
206,5,10,3
206,5,11,11
206,5,12,6
206,5,13,4
206,5,14,1
206,5,15,2
206,5,16,5
206,5,17,13
206,5,18,6
206,5,19,4
206,5,20,16
206,5,21,13
206,5,22,2
206,5,23,7
206,5,24,7
206,5,25,6
206,5,26,7
206,5,27,3
206,5,28,12
206,5,29,2
206,5,30,13
206,5,31,10
206,5,33,6
206,5,34,7
206,5,36,2
206,5,37,8
206,5,38,4
206,5,39,4
206,5,40,2
206,5,41,7
206,5,42,6
206,5,43,8
206,5,44,1
206,5,45,6
206,5,46,7
206,5,47,10
206,5,49,2
206,5,50,5
206,5,51,11
206,5,52,3
206,6,1,2
206,6,2,3
206,6,3,4
206,6,4,2
206,6,5,9
206,6,6,3
206,6,7,1
206,6,8,1
206,6,9,3
206,6,10,3
206,6,11,3
206,6,12,4
206,6,13,6
206,6,14,4
206,6,15,3
206,6,16,1
206,6,17,8
206,6,18,2
206,6,19,1
206,6,20,4
206,6,21,3
206,6,22,2
206,6,23,7
206,6,24,6
206,6,25,4
206,6,26,5
206,6,27,7
206,6,28,6
206,6,29,6
206,6,30,3
206,6,31,4
206,6,32,6
206,6,33,2
206,6,34,5
206,6,35,4
206,6,36,1
206,6,37,1
206,6,38,1
206,6,40,1
206,6,41,4
206,6,42,6
206,6,43,2
206,6,44,4
206,6,45,5
206,6,46,3
206,6,47,1
206,6,48,5
206,6,49,3
206,6,50,1
206,6,51,8
206,6,52,10
207,0,2,1
207,0,8,1
207,0,10,1
207,0,13,1
207,0,14,2
207,0,15,2
207,0,19,1
207,0,21,1
207,0,22,1
207,0,23,1
207,0,32,3
207,0,33,1
207,0,34,1
207,0,35,1
207,0,41,2
207,0,50,1
207,1,3,1
207,1,6,3
207,1,15,2
207,1,18,1
207,1,21,2
207,1,27,2
207,1,28,1
207,1,45,1
207,1,49,1
207,1,51,3
207,2,1,1
207,2,3,1
207,2,5,2
207,2,10,1
207,2,14,2
207,2,19,2
207,2,22,1
207,2,23,1
207,2,27,2
207,2,32,1
207,2,36,1
207,2,40,2
207,2,41,2
207,2,47,1
207,2,52,1
207,3,1,1
207,3,11,2
207,3,22,3
207,3,23,1
207,3,37,1
207,3,40,1
207,3,44,1
207,3,47,1
207,3,49,1
207,3,51,1
207,3,52,1
207,4,3,2
207,4,4,3
207,4,5,2
207,4,6,1
207,4,7,1
207,4,8,2
207,4,9,1
207,4,13,1
207,4,15,1
207,4,17,1
207,4,21,3
207,4,22,2
207,4,24,1
207,4,26,1
207,4,29,2
207,4,30,3
207,4,31,2
207,4,33,1
207,4,37,3
207,4,38,2
207,4,39,2
207,4,41,2
207,4,42,2
207,4,44,4
207,4,45,2
207,4,49,1
207,4,50,3
207,4,52,2
207,5,1,3
207,5,2,5
207,5,3,4
207,5,4,3
207,5,5,2
207,5,7,3
207,5,8,2
207,5,9,1
207,5,10,2
207,5,11,1
207,5,12,1
207,5,15,1
207,5,16,1
207,5,17,1
207,5,19,1
207,5,20,1
207,5,21,4
207,5,23,1
207,5,24,1
207,5,25,1
207,5,29,1
207,5,30,3
207,5,33,3
207,5,34,2
207,5,36,1
207,5,37,2
207,5,38,4
207,5,39,1
207,5,42,2
207,5,43,5
207,5,44,2
207,5,46,3
207,5,47,2
207,5,48,2
207,5,49,2
207,5,50,2
207,5,51,2
207,5,52,3
207,6,4,1
207,6,5,2
207,6,7,3
207,6,9,1
207,6,11,1
207,6,13,3
207,6,15,1
207,6,17,1
207,6,24,1
207,6,26,1
207,6,29,1
207,6,32,2
207,6,35,2
207,6,40,2
207,6,41,1
207,6,44,4
207,6,46,1
207,6,49,1
207,6,52,1
208,0,3,1
208,0,19,1
208,0,52,1
208,1,4,1
208,1,24,1
208,1,32,1
208,1,44,1
208,1,46,1
208,1,50,1
208,2,44,1
208,3,7,1
208,3,20,1
208,3,27,1
208,3,40,1
208,3,41,1
208,4,3,1
208,4,6,1
208,4,8,1
208,4,10,1
208,4,13,1
208,4,16,1
208,4,25,1
208,4,29,1
208,4,30,1
208,4,44,1
208,5,9,1
208,5,24,1
208,5,27,1
208,5,28,1
208,5,42,1
208,5,52,1
208,6,3,1
208,6,10,1
208,6,14,1
209,2,31,1
209,3,1,1
209,6,30,1
210,5,16,1
211,0,1,1
211,0,28,1
211,0,35,1
211,0,41,1
211,1,6,1
211,1,17,1
211,1,19,1
211,2,46,1
211,3,9,1
211,4,33,1
211,4,35,1
211,4,37,1
211,4,46,1
211,4,52,1
211,5,20,1
211,5,39,1
211,5,47,1
211,5,49,1
211,6,10,1
211,6,15,1
211,6,36,1
212,5,26,2
212,5,51,1
213,3,17,1
213,6,19,2
213,6,24,1
214,1,20,1
215,0,45,1
215,1,6,2
215,3,20,1
215,5,18,1
215,5,21,1
215,6,20,1
216,0,1,7
216,0,2,5
216,0,3,2
216,0,4,4
216,0,6,2
216,0,7,5
216,0,8,1
216,0,9,2
216,0,10,2
216,0,11,1
216,0,12,3
216,0,13,2
216,0,14,17
216,0,15,1
216,0,16,3
216,0,17,2
216,0,18,4
216,0,19,7
216,0,20,4
216,0,21,2
216,0,22,11
216,0,23,8
216,0,24,7
216,0,25,1
216,0,26,1
216,0,27,1
216,0,28,6
216,0,29,3
216,0,30,2
216,0,32,4
216,0,33,1
216,0,34,4
216,0,35,3
216,0,36,4
216,0,38,3
216,0,39,2
216,0,40,4
216,0,41,7
216,0,42,1
216,0,43,1
216,0,44,3
216,0,45,3
216,0,46,5
216,0,47,3
216,0,48,5
216,0,49,1
216,0,50,4
216,0,51,3
216,0,52,4
216,1,1,5
216,1,2,4
216,1,3,3
216,1,4,2
216,1,5,3
216,1,6,10
216,1,7,4
216,1,8,2
216,1,9,4
216,1,10,2
216,1,12,2
216,1,13,1
216,1,14,5
216,1,15,1
216,1,16,3
216,1,17,4
216,1,18,7
216,1,19,6
216,1,20,2
216,1,21,1
216,1,22,9
216,1,23,7
216,1,24,2
216,1,25,1
216,1,26,4
216,1,27,3
216,1,28,4
216,1,29,3
216,1,30,1
216,1,31,3
216,1,32,8
216,1,33,3
216,1,34,1
216,1,35,3
216,1,36,5
216,1,37,5
216,1,38,3
216,1,39,2
216,1,40,9
216,1,41,4
216,1,44,3
216,1,45,4
216,1,47,2
216,1,48,1
216,1,49,5
216,1,50,4
216,1,51,2
216,1,52,4
216,2,1,4
216,2,2,1
216,2,4,3
216,2,5,2
216,2,6,8
216,2,7,23
216,2,8,3
216,2,9,4
216,2,11,3
216,2,13,3
216,2,14,9
216,2,15,4
216,2,16,2
216,2,17,3
216,2,18,12
216,2,19,7
216,2,20,20
216,2,21,3
216,2,23,3
216,2,24,1
216,2,26,4
216,2,27,8
216,2,28,4
216,2,29,5
216,2,30,6
216,2,31,3
216,2,32,5
216,2,33,3
216,2,34,1
216,2,35,2
216,2,36,4
216,2,38,2
216,2,39,5
216,2,40,11
216,2,41,13
216,2,42,2
216,2,43,6
216,2,44,1
216,2,45,6
216,2,46,3
216,2,47,1
216,2,48,10
216,2,49,6
216,2,50,1
216,2,51,9
216,2,52,2
216,3,1,9
216,3,2,11
216,3,3,1
216,3,4,10
216,3,5,1
216,3,6,5
216,3,7,6
216,3,8,7
216,3,9,1
216,3,10,9
216,3,11,5
216,3,12,4
216,3,13,1
216,3,14,6
216,3,15,5
216,3,16,2
216,3,18,1
216,3,19,3
216,3,20,8
216,3,21,3
216,3,22,5
216,3,23,4
216,3,24,3
216,3,25,7
216,3,26,5
216,3,28,4
216,3,29,5
216,3,30,4
216,3,32,6
216,3,34,4
216,3,35,2
216,3,36,8
216,3,37,4
216,3,38,4
216,3,39,4
216,3,40,6
216,3,41,7
216,3,42,7
216,3,43,3
216,3,44,6
216,3,45,7
216,3,46,1
216,3,47,5
216,3,48,2
216,3,49,13
216,3,50,6
216,3,51,5
216,3,52,6
216,4,1,2
216,4,2,6
216,4,3,5
216,4,4,10
216,4,5,4
216,4,6,6
216,4,7,2
216,4,8,3
216,4,9,3
216,4,10,7
216,4,11,4
216,4,12,4
216,4,13,5
216,4,14,6
216,4,15,4
216,4,16,8
216,4,17,7
216,4,18,11
216,4,19,3
216,4,20,4
216,4,21,6
216,4,22,11
216,4,23,3
216,4,24,12
216,4,25,9
216,4,26,10
216,4,27,5
216,4,28,1
216,4,29,12
216,4,30,6
216,4,31,12
216,4,32,6
216,4,33,8
216,4,34,5
216,4,35,4
216,4,36,16
216,4,37,8
216,4,38,7
216,4,39,11
216,4,40,3
216,4,41,7
216,4,42,4
216,4,43,7
216,4,44,10
216,4,45,1
216,4,46,14
216,4,47,6
216,4,48,6
216,4,49,5
216,4,50,5
216,4,51,3
216,4,52,6
216,5,1,7
216,5,2,3
216,5,3,12
216,5,4,6
216,5,5,14
216,5,6,1
216,5,7,17
216,5,8,11
216,5,9,8
216,5,10,9
216,5,11,12
216,5,12,6
216,5,13,7
216,5,14,5
216,5,15,5
216,5,16,11
216,5,17,9
216,5,18,9
216,5,19,3
216,5,20,7
216,5,21,11
216,5,23,8
216,5,24,10
216,5,25,4
216,5,26,15
216,5,27,9
216,5,28,9
216,5,29,5
216,5,30,8
216,5,31,15
216,5,32,4
216,5,33,14
216,5,34,15
216,5,35,1
216,5,36,8
216,5,37,16
216,5,38,14
216,5,39,9
216,5,40,6
216,5,41,13
216,5,42,14
216,5,43,10
216,5,44,6
216,5,45,8
216,5,46,11
216,5,47,11
216,5,49,5
216,5,50,14
216,5,51,12
216,5,52,8
216,6,1,13
216,6,2,2
216,6,3,4
216,6,4,5
216,6,5,10
216,6,6,9
216,6,7,4
216,6,8,9
216,6,9,3
216,6,10,2
216,6,11,12
216,6,12,8
216,6,13,5
216,6,14,6
216,6,15,7
216,6,16,4
216,6,17,7
216,6,18,6
216,6,19,2
216,6,20,4
216,6,21,13
216,6,22,4
216,6,23,5
216,6,24,14
216,6,25,8
216,6,26,3
216,6,27,2
216,6,28,4
216,6,29,1
216,6,30,10
216,6,31,1
216,6,32,3
216,6,33,8
216,6,34,4
216,6,35,6
216,6,36,3
216,6,37,1
216,6,38,5
216,6,39,4
216,6,40,3
216,6,41,6
216,6,42,1
216,6,43,4
216,6,44,2
216,6,45,7
216,6,46,6
216,6,47,4
216,6,48,6
216,6,49,5
216,6,50,9
216,6,51,6
216,6,52,12
217,0,1,15
217,0,2,8
217,0,3,3
217,0,4,6
217,0,5,3
217,0,6,11
217,0,7,4
217,0,8,7
217,0,9,7
217,0,10,8
217,0,11,2
217,0,12,1
217,0,13,1
217,0,14,13
217,0,15,11
217,0,16,2
217,0,17,10
217,0,18,2
217,0,19,9
217,0,20,2
217,0,21,1
217,0,22,16
217,0,23,15
217,0,24,6
217,0,25,4
217,0,26,1
217,0,27,3
217,0,28,20
217,0,30,8
217,0,31,5
217,0,32,16
217,0,33,2
217,0,34,7
217,0,35,8
217,0,36,6
217,0,37,3
217,0,38,1
217,0,39,1
217,0,40,3
217,0,41,5
217,0,42,8
217,0,43,3
217,0,44,4
217,0,45,12
217,0,46,4
217,0,47,4
217,0,48,2
217,0,49,3
217,0,50,7
217,0,51,8
217,0,52,11
217,1,1,1
217,1,2,21
217,1,3,1
217,1,4,4
217,1,5,6
217,1,6,9
217,1,7,10
217,1,8,11
217,1,9,9
217,1,10,16
217,1,11,5
217,1,12,1
217,1,13,4
217,1,14,6
217,1,15,8
217,1,16,4
217,1,17,3
217,1,18,13
217,1,19,11
217,1,20,4
217,1,21,1
217,1,22,6
217,1,23,13
217,1,24,5
217,1,25,9
217,1,26,4
217,1,27,2
217,1,28,8
217,1,29,5
217,1,30,1
217,1,31,5
217,1,32,14
217,1,33,11
217,1,34,6
217,1,35,3
217,1,36,19
217,1,37,8
217,1,38,4
217,1,39,6
217,1,40,6
217,1,41,4
217,1,42,3
217,1,43,2
217,1,44,1
217,1,45,12
217,1,46,4
217,1,47,4
217,1,49,8
217,1,50,6
217,1,51,2
217,1,52,2
217,2,1,14
217,2,2,12
217,2,3,3
217,2,4,1
217,2,5,10
217,2,6,6
217,2,7,10
217,2,8,4
217,2,9,4
217,2,10,10
217,2,11,8
217,2,12,3
217,2,13,2
217,2,14,9
217,2,15,7
217,2,16,7
217,2,17,4
217,2,18,7
217,2,19,9
217,2,20,2
217,2,21,1
217,2,22,2
217,2,23,13
217,2,24,3
217,2,25,4
217,2,26,5
217,2,27,12
217,2,28,4
217,2,29,3
217,2,30,12
217,2,31,2
217,2,32,10
217,2,33,4
217,2,34,1
217,2,35,4
217,2,36,5
217,2,37,2
217,2,38,2
217,2,39,7
217,2,40,13
217,2,41,10
217,2,42,2
217,2,43,5
217,2,44,1
217,2,45,8
217,2,46,4
217,2,47,2
217,2,48,4
217,2,49,7
217,2,50,1
217,2,51,7
217,2,52,3
217,3,1,12
217,3,2,4
217,3,3,3
217,3,4,5
217,3,5,6
217,3,6,10
217,3,7,6
217,3,8,5
217,3,9,5
217,3,10,9
217,3,11,5
217,3,12,1
217,3,13,7
217,3,14,12
217,3,15,1
217,3,16,3
217,3,17,5
217,3,18,5
217,3,19,12
217,3,20,2
217,3,21,7
217,3,22,10
217,3,23,10
217,3,24,5
217,3,25,1
217,3,26,6
217,3,27,3
217,3,28,7
217,3,29,9
217,3,30,4
217,3,31,3
217,3,32,15
217,3,33,10
217,3,34,8
217,3,35,3
217,3,36,10
217,3,37,4
217,3,38,3
217,3,39,14
217,3,40,8
217,3,41,8
217,3,42,10
217,3,43,1
217,3,44,9
217,3,45,11
217,3,46,2
217,3,47,3
217,3,48,2
217,3,49,9
217,3,50,1
217,3,51,11
217,3,52,10
217,4,1,6
217,4,2,6
217,4,3,7
217,4,4,12
217,4,5,7
217,4,6,5
217,4,7,14
217,4,8,15
217,4,9,15
217,4,10,10
217,4,11,16
217,4,12,18
217,4,13,21
217,4,14,11
217,4,15,1
217,4,16,7
217,4,17,9
217,4,18,9
217,4,19,9
217,4,20,25
217,4,21,16
217,4,22,17
217,4,23,9
217,4,24,18
217,4,25,14
217,4,26,15
217,4,27,6
217,4,28,7
217,4,29,14
217,4,30,13
217,4,31,18
217,4,32,11
217,4,33,9
217,4,34,7
217,4,35,4
217,4,36,13
217,4,37,7
217,4,38,11
217,4,39,15
217,4,40,6
217,4,41,14
217,4,42,3
217,4,43,12
217,4,44,7
217,4,45,4
217,4,46,24
217,4,47,18
217,4,48,5
217,4,49,6
217,4,50,8
217,4,51,14
217,4,52,13
217,5,1,14
217,5,2,10
217,5,3,25
217,5,4,23
217,5,5,27
217,5,6,1
217,5,7,21
217,5,8,19
217,5,9,18
217,5,10,12
217,5,11,23
217,5,12,18
217,5,13,12
217,5,14,8
217,5,15,14
217,5,16,7
217,5,17,26
217,5,18,18
217,5,19,4
217,5,20,29
217,5,21,27
217,5,22,1
217,5,23,11
217,5,24,30
217,5,25,18
217,5,26,21
217,5,27,6
217,5,28,19
217,5,29,18
217,5,30,24
217,5,31,1
217,5,32,5
217,5,33,22
217,5,34,15
217,5,35,1
217,5,36,12
217,5,37,26
217,5,38,25
217,5,39,16
217,5,40,5
217,5,41,20
217,5,42,15
217,5,43,24
217,5,44,12
217,5,45,18
217,5,46,25
217,5,47,24
217,5,48,7
217,5,49,8
217,5,50,21
217,5,51,16
217,5,52,15
217,6,1,15
217,6,2,7
217,6,3,6
217,6,4,11
217,6,5,13
217,6,6,11
217,6,7,9
217,6,8,9
217,6,9,9
217,6,10,10
217,6,11,8
217,6,12,11
217,6,13,14
217,6,14,15
217,6,15,10
217,6,16,10
217,6,17,11
217,6,18,8
217,6,19,5
217,6,20,6
217,6,21,20
217,6,22,6
217,6,23,11
217,6,24,25
217,6,25,10
217,6,26,4
217,6,27,5
217,6,28,11
217,6,29,6
217,6,30,14
217,6,32,9
217,6,33,7
217,6,34,13
217,6,35,8
217,6,36,6
217,6,37,5
217,6,38,12
217,6,39,4
217,6,40,7
217,6,41,7
217,6,42,11
217,6,43,15
217,6,44,4
217,6,45,5
217,6,46,9
217,6,47,16
217,6,48,12
217,6,49,7
217,6,50,8
217,6,51,5
217,6,52,27
218,0,1,4
218,0,3,1
218,0,8,2
218,0,10,3
218,0,13,2
218,0,14,1
218,0,20,1
218,0,23,2
218,0,27,2
218,0,28,1
218,0,32,1
218,0,33,2
218,0,34,1
218,0,35,1
218,0,36,2
218,0,39,2
218,0,40,1
218,0,41,3
218,0,42,1
218,0,45,2
218,0,47,1
218,0,48,1
218,0,49,3
218,0,50,1
218,0,51,2
218,1,1,1
218,1,6,1
218,1,9,1
218,1,13,1
218,1,14,2
218,1,15,1
218,1,18,2
218,1,20,2
218,1,23,2
218,1,25,1
218,1,27,1
218,1,29,1
218,1,31,1
218,1,32,3
218,1,36,1
218,1,37,2
218,1,40,4
218,1,41,1
218,1,43,1
218,1,44,2
218,1,45,2
218,1,46,2
218,1,48,1
218,1,49,2
218,1,51,1
218,1,52,1
218,2,1,4
218,2,4,1
218,2,6,1
218,2,15,1
218,2,16,1
218,2,17,3
218,2,18,3
218,2,23,4
218,2,24,2
218,2,27,2
218,2,29,1
218,2,31,1
218,2,36,1
218,2,37,2
218,2,39,1
218,2,42,1
218,2,44,1
218,2,46,1
218,2,47,1
218,2,49,6
218,3,1,3
218,3,4,3
218,3,5,4
218,3,6,3
218,3,7,2
218,3,8,2
218,3,9,2
218,3,10,2
218,3,11,1
218,3,13,2
218,3,14,2
218,3,15,1
218,3,21,1
218,3,22,2
218,3,23,1
218,3,25,1
218,3,26,1
218,3,28,3
218,3,29,1
218,3,31,1
218,3,32,2
218,3,34,2
218,3,36,1
218,3,37,2
218,3,38,1
218,3,39,1
218,3,41,2
218,3,43,1
218,3,44,1
218,3,45,1
218,3,47,1
218,3,49,1
218,3,50,1
218,3,52,3
218,4,2,2
218,4,3,5
218,4,4,3
218,4,5,2
218,4,6,1
218,4,8,2
218,4,9,1
218,4,10,1
218,4,11,1
218,4,12,3
218,4,13,1
218,4,14,1
218,4,16,2
218,4,17,4
218,4,18,1
218,4,20,1
218,4,21,7
218,4,22,3
218,4,23,2
218,4,24,6
218,4,25,3
218,4,26,4
218,4,27,2
218,4,29,6
218,4,30,2
218,4,31,5
218,4,33,2
218,4,34,2
218,4,35,4
218,4,37,2
218,4,39,2
218,4,40,2
218,4,44,1
218,4,46,5
218,4,47,2
218,4,49,1
218,4,50,1
218,5,1,3
218,5,2,4
218,5,3,5
218,5,4,4
218,5,5,2
218,5,6,1
218,5,7,1
218,5,8,2
218,5,10,1
218,5,11,3
218,5,12,2
218,5,13,1
218,5,14,2
218,5,15,1
218,5,16,3
218,5,17,3
218,5,18,3
218,5,19,2
218,5,20,4
218,5,21,2
218,5,22,1
218,5,23,1
218,5,24,1
218,5,25,2
218,5,26,1
218,5,28,1
218,5,30,1
218,5,31,1
218,5,32,2
218,5,33,3
218,5,34,4
218,5,35,2
218,5,37,4
218,5,38,3
218,5,39,4
218,5,41,2
218,5,42,1
218,5,43,4
218,5,44,1
218,5,45,2
218,5,46,4
218,5,47,2
218,5,48,1
218,5,49,1
218,5,50,3
218,5,51,6
218,5,52,1
218,6,1,2
218,6,3,1
218,6,4,2
218,6,6,2
218,6,7,1
218,6,8,3
218,6,9,1
218,6,11,3
218,6,12,4
218,6,13,1
218,6,15,2
218,6,16,6
218,6,17,1
218,6,20,3
218,6,21,4
218,6,22,2
218,6,23,2
218,6,24,6
218,6,25,2
218,6,26,2
218,6,28,3
218,6,29,2
218,6,30,4
218,6,31,1
218,6,33,2
218,6,35,1
218,6,36,2
218,6,37,1
218,6,38,2
218,6,39,1
218,6,41,2
218,6,42,3
218,6,43,1
218,6,46,1
218,6,48,3
218,6,50,3
218,6,51,4
219,0,1,2
219,0,6,2
219,0,7,1
219,0,8,1
219,0,11,1
219,0,14,1
219,0,15,4
219,0,20,1
219,0,21,2
219,0,23,1
219,0,24,4
219,0,28,1
219,0,29,1
219,0,32,1
219,0,33,1
219,0,34,1
219,0,35,4
219,0,39,3
219,0,41,1
219,0,43,2
219,0,44,2
219,0,45,3
219,0,49,1
219,0,52,1
219,1,2,1
219,1,4,1
219,1,5,4
219,1,10,1
219,1,14,1
219,1,15,1
219,1,19,1
219,1,20,1
219,1,21,1
219,1,23,1
219,1,27,2
219,1,30,2
219,1,34,1
219,1,39,1
219,1,40,2
219,1,41,2
219,1,44,1
219,1,45,1
219,1,46,1
219,1,49,1
219,1,52,1
219,2,1,1
219,2,6,2
219,2,7,4
219,2,8,1
219,2,9,1
219,2,11,1
219,2,14,4
219,2,19,1
219,2,22,1
219,2,23,2
219,2,25,1
219,2,26,2
219,2,27,1
219,2,30,1
219,2,32,2
219,2,33,1
219,2,36,1
219,2,37,1
219,2,40,2
219,2,44,1
219,2,48,1
219,3,1,1
219,3,6,1
219,3,7,1
219,3,8,2
219,3,10,1
219,3,11,1
219,3,13,1
219,3,14,1
219,3,18,1
219,3,19,2
219,3,26,1
219,3,27,3
219,3,28,3
219,3,32,2
219,3,34,1
219,3,36,4
219,3,39,3
219,3,41,2
219,3,42,2
219,3,45,1
219,3,52,2
219,4,1,2
219,4,2,1
219,4,3,1
219,4,4,1
219,4,5,1
219,4,6,1
219,4,8,2
219,4,9,3
219,4,10,1
219,4,13,2
219,4,14,1
219,4,17,1
219,4,21,2
219,4,22,1
219,4,23,2
219,4,24,2
219,4,27,1
219,4,28,1
219,4,29,1
219,4,30,1
219,4,31,1
219,4,32,1
219,4,33,1
219,4,36,1
219,4,37,1
219,4,38,1
219,4,41,1
219,4,42,1
219,4,43,1
219,4,46,1
219,4,47,1
219,4,49,1
219,4,51,4
219,5,2,1
219,5,4,1
219,5,5,7
219,5,8,1
219,5,9,2
219,5,13,1
219,5,14,1
219,5,15,1
219,5,17,1
219,5,19,1
219,5,20,2
219,5,21,4
219,5,22,1
219,5,23,1
219,5,24,1
219,5,25,2
219,5,28,1
219,5,30,1
219,5,32,2
219,5,33,2
219,5,34,1
219,5,35,1
219,5,36,3
219,5,37,3
219,5,38,4
219,5,39,1
219,5,40,1
219,5,41,2
219,5,42,1
219,5,43,1
219,5,47,2
219,5,50,1
219,5,51,4
219,5,52,2
219,6,1,1
219,6,2,1
219,6,3,2
219,6,4,3
219,6,5,1
219,6,6,2
219,6,9,1
219,6,10,2
219,6,11,2
219,6,15,2
219,6,20,1
219,6,21,2
219,6,23,2
219,6,25,1
219,6,28,1
219,6,30,1
219,6,33,1
219,6,34,1
219,6,35,3
219,6,38,1
219,6,41,1
219,6,43,2
219,6,44,1
219,6,48,3
219,6,50,2
219,6,52,2
220,0,22,2
220,0,35,1
220,0,43,1
220,1,15,2
220,1,19,1
220,1,24,1
220,1,30,1
220,1,31,1
220,1,32,1
220,1,46,1
220,1,49,1
220,1,51,1
220,2,5,1
220,2,9,1
220,2,14,2
220,2,32,2
220,2,41,1
220,2,42,1
220,2,47,1
220,2,48,1
220,2,50,2
220,3,6,1
220,3,22,3
220,3,24,1
220,3,32,1
220,3,38,1
220,3,40,1
220,3,42,1
220,3,45,1
220,3,49,3
220,3,51,1
220,4,3,1
220,4,24,1
220,4,27,2
220,4,34,1
220,4,36,1
220,4,37,1
220,4,38,2
220,4,39,1
220,4,41,1
220,4,42,1
220,4,43,1
220,4,46,1
220,4,52,2
220,5,1,1
220,5,2,2
220,5,5,1
220,5,10,1
220,5,13,1
220,5,21,2
220,5,24,1
220,5,26,2
220,5,27,1
220,5,31,2
220,5,32,1
220,5,36,1
220,5,37,1
220,5,38,2
220,5,42,1
220,5,46,2
220,5,50,2
220,5,51,1
220,5,52,1
220,6,1,1
220,6,2,1
220,6,3,2
220,6,21,2
220,6,37,2
220,6,38,1
220,6,40,1
220,6,41,1
220,6,45,1
220,6,46,1
220,6,49,3
